,circuity_avg,clean_intersection_count,clean_intersection_density_km,edge_density_km,edge_length_avg,edge_length_total,intersection_count,intersection_density_km,k_avg,m,n,node_density_km,self_loop_proportion,street_density_km,street_length_avg,street_length_total,street_segments_count,streets_per_node_avg,streets_per_node_counts,streets_per_node_proportion
118,1.1096807530265367,147,35.70335062247238,14201.904908572731,98.93899153976307,58472.943999999974,198,48.09022736904443,4.7854251012145745,591,247,59.99134424320189,0.00676818950930626,7885.39247097226,101.45692499999996,32466.215999999986,320,2.7246963562753037,"{0: 0, 1: 49, 2: 0, 3: 168, 4: 30}","{0: 0.0, 1: 0.19838056680161945, 2: 0.0, 3: 0.680161943319838, 4: 0.1214574898785425}"
119,1.0410384812167268,139,130.0625405327943,40238.96025862694,63.241244117647,43004.04599999996,207,193.6902582035138,4.80565371024735,680,283,264.8035897178474,0.0,20119.4801293135,63.241244117647085,21502.02300000001,340,2.5406360424028267,"{0: 0, 1: 76, 2: 0, 3: 185, 4: 22}","{0: 0.0, 1: 0.26855123674911663, 2: 0.0, 3: 0.6537102473498233, 4: 0.07773851590106007}"
120,1.0327754590032157,63,47.53843550098159,21618.81888433891,99.13563321799306,28650.197999999993,88,66.40289403311714,5.401869158878505,289,107,80.73988251754017,0.0,10830.60554777617,98.98751034482763,14353.189000000006,145,2.803738317757009,"{0: 0, 1: 19, 2: 0, 3: 71, 4: 17}","{0: 0.0, 1: 0.17757009345794392, 2: 0.0, 3: 0.6635514018691588, 4: 0.1588785046728972}"
121,1.060615469951736,89,52.3940170798203,18549.756182076377,71.77645330296126,31509.862999999994,151,88.89321998935804,4.479591836734694,439,196,115.38457693982897,0.0,9286.294394141785,71.37703167420811,15774.323999999993,221,2.576530612244898,"{0: 0, 1: 45, 2: 0, 3: 144, 4: 7}","{0: 0.0, 1: 0.22959183673469388, 2: 0.0, 3: 0.7346938775510204, 4: 0.03571428571428571}"
122,1.1023383350301816,24,126.22153837521385,45108.143537611475,86.63582828282829,8576.947,32,168.29538450028514,4.829268292682927,99,41,215.62846139099034,0.0,23904.839450574233,89.12374509803921,4545.311,51,2.6341463414634148,"{0: 0, 1: 9, 2: 0, 3: 29, 4: 3}","{0: 0.0, 1: 0.21951219512195122, 2: 0.0, 3: 0.7073170731707317, 4: 0.07317073170731707}"
123,1.1283715831519978,14,176.3655034782749,53695.48533683784,68.74806451612906,4262.380000000002,21,264.54825521741236,4.275862068965517,62,29,365.32854291928373,0.0,26847.7426684189,68.74806451612902,2131.1899999999996,31,2.4827586206896552,"{0: 0, 1: 8, 2: 0, 3: 20, 4: 1}","{0: 0.0, 1: 0.27586206896551724, 2: 0.0, 3: 0.6896551724137931, 4: 0.034482758620689655}"
124,1.0295704480245569,23,171.244077391123,52561.26995390851,45.841350649350666,7059.568000000002,55,409.49670680485934,4.8125,154,64,476.5052588274727,0.0,26280.63497695425,45.84135064935066,3529.7840000000006,77,2.84375,"{0: 0, 1: 9, 2: 0, 3: 47, 4: 8}","{0: 0.0, 1: 0.140625, 2: 0.0, 3: 0.734375, 4: 0.125}"
125,1.0559429328736798,72,41.59097940952458,20038.710063518938,110.4774044585987,34689.90499999999,100,57.76524917989525,4.757575757575758,314,132,76.25012891746174,0.0,11035.411972163058,107.93160451977401,19103.894,177,2.734848484848485,"{0: 0, 1: 32, 2: 0, 3: 71, 4: 29}","{0: 0.0, 1: 0.24242424242424243, 2: 0.0, 3: 0.5378787878787878, 4: 0.2196969696969697}"
126,1.1522192088234735,94,50.482466338086624,19641.997267530147,108.52830860534125,36574.04,109,58.53817905161108,4.713286713286713,337,143,76.79779453559986,0.011869436201780416,10647.977693129955,113.94759770114945,19826.882000000005,174,2.6223776223776225,"{0: 0, 1: 34, 2: 0, 3: 95, 4: 14}","{0: 0.0, 1: 0.23776223776223776, 2: 0.0, 3: 0.6643356643356644, 4: 0.0979020979020979}"
127,1.0551512700799537,105,50.95074058261698,20918.389430565534,95.58516629711742,43108.90999999996,155,75.21299800291078,4.214953271028038,451,214,103.84246175885747,0.0,11752.978621729644,94.61212109374998,24220.702999999994,256,2.5654205607476634,"{0: 0, 1: 59, 2: 3, 3: 124, 4: 28}","{0: 0.0, 1: 0.2757009345794392, 2: 0.014018691588785047, 3: 0.5794392523364486, 4: 0.1308411214953271}"
128,1.0676536128890666,88,63.94394843215393,26471.063077853643,104.68280747126448,36429.61700000004,112,81.38320709546863,4.901408450704225,348,142,103.18228042461202,0.0,14041.155895455184,102.78464361702129,19323.513000000003,188,2.767605633802817,"{0: 0, 1: 30, 2: 2, 3: 83, 4: 25, 5: 2}","{0: 0.0, 1: 0.2112676056338028, 2: 0.014084507042253521, 3: 0.5845070422535211, 4: 0.176056338028169, 5: 0.014084507042253521}"
129,1.104107327124379,253,49.33455472442146,21545.39863414194,100.3544241598545,110490.2209999998,340,66.29940160594188,4.735483870967742,1101,465,90.6741816081264,0.007266121707538601,11014.227549625833,101.40705206463194,56483.72799999999,557,2.5053763440860215,"{0: 0, 1: 125, 2: 1, 3: 318, 4: 21}","{0: 0.0, 1: 0.26881720430107525, 2: 0.002150537634408602, 3: 0.6838709677419355, 4: 0.04516129032258064}"
130,1.0631005927835988,117,44.08372251007246,17349.18441153061,104.41143764172337,46045.444,147,55.38724110239874,4.741935483870968,441,186,70.08181527242289,0.0045351473922902496,8949.429724658656,102.82316883116884,23752.152000000002,231,2.6881720430107525,"{0: 0, 1: 39, 2: 0, 3: 128, 4: 18, 5: 1}","{0: 0.0, 1: 0.20967741935483872, 2: 0.0, 3: 0.6881720430107527, 4: 0.0967741935483871, 5: 0.005376344086021506}"
131,1.1032675917992234,111,75.11674378490626,26543.776370858748,82.23005031446554,39223.73400000006,168,113.69020680958786,4.316742081447964,477,221,149.55676014832687,0.0041928721174004195,16751.98601951614,86.25228919860633,24754.407000000017,287,2.6515837104072397,"{0: 0, 1: 53, 2: 2, 3: 136, 4: 29, 5: 1}","{0: 0.0, 1: 0.2398190045248869, 2: 0.00904977375565611, 3: 0.6153846153846154, 4: 0.13122171945701358, 5: 0.004524886877828055}"
132,1.0679831999898444,64,97.82337086104204,46629.20023104338,90.25652662721895,30506.706000000002,102,155.90599730978573,4.898550724637682,338,138,210.93164341912188,0.005917159763313609,23693.72528872485,91.18465882352943,15501.392000000003,170,2.572463768115942,"{0: 0, 1: 36, 2: 0, 3: 89, 4: 13}","{0: 0.0, 1: 0.2608695652173913, 2: 0.0, 3: 0.644927536231884, 4: 0.09420289855072464}"
133,1.0628230966756187,113,115.10134292439278,41853.937688841026,65.2219571428572,41089.83300000004,193,196.58901933104252,4.5,630,280,285.20686742327416,0.0,21566.127110977643,64.9460306748467,21172.40600000002,326,2.517857142857143,"{0: 0, 1: 87, 2: 0, 3: 154, 4: 39}","{0: 0.0, 1: 0.3107142857142857, 2: 0.0, 3: 0.55, 4: 0.1392857142857143}"
134,1.1439216097586011,216,55.51782613658906,22956.672769901117,86.46292449177155,89316.201,338,86.8751168248477,4.601336302895323,1033,449,115.40511081170595,0.007744433688286544,13124.610467296914,89.58449824561404,51063.164000000004,570,2.6325167037861914,"{0: 0, 1: 111, 2: 2, 3: 285, 4: 43, 5: 8}","{0: 0.0, 1: 0.24721603563474387, 2: 0.004454342984409799, 3: 0.6347438752783965, 4: 0.0957683741648107, 5: 0.017817371937639197}"
135,1.0865960569118616,85,41.086714633416605,28867.646544716827,118.9666334661354,59721.24999999997,149,72.02259388681264,4.691588785046729,502,214,103.44184625354298,0.0,14433.823272358426,118.9666334661355,29860.62500000001,251,2.453271028037383,"{0: 0, 1: 65, 2: 0, 3: 136, 4: 13}","{0: 0.0, 1: 0.3037383177570093, 2: 0.0, 3: 0.6355140186915887, 4: 0.06074766355140187}"
136,1.1246153547388984,284,19.667630241778227,9936.268169708332,120.67234566862898,143479.41899999985,401,27.770139883637565,4.671905697445973,1189,509,35.24937955304619,0.00672834314550042,5403.940412228224,120.42089506172825,78032.7399999999,648,2.669941060903733,"{0: 0, 1: 108, 2: 6, 3: 343, 4: 50, 5: 2}","{0: 0.0, 1: 0.21218074656188604, 2: 0.011787819253438114, 3: 0.6738703339882122, 4: 0.09823182711198428, 5: 0.003929273084479371}"
137,1.0755260085830296,121,26.115876521692634,14619.676741858515,129.0206514285713,67735.84199999995,172,37.12339472505069,4.338842975206612,525,242,52.23175304338527,0.015238095238095238,8273.987537862457,126.10201973684197,38335.01399999996,304,2.541322314049587,"{0: 0, 1: 70, 2: 0, 3: 144, 4: 27, 5: 1}","{0: 0.0, 1: 0.2892561983471074, 2: 0.0, 3: 0.5950413223140496, 4: 0.1115702479338843, 5: 0.004132231404958678}"
138,1.0930729056777357,165,81.18668384536605,34574.40080611501,73.19519479166658,70267.38699999992,294,144.65990939719768,4.539007092198582,960,423,208.1331349490293,0.008333333333333333,18915.982169558243,74.7936828793774,38443.95299999999,514,2.4988179669030735,"{0: 0, 1: 129, 2: 3, 3: 242, 4: 49}","{0: 0.0, 1: 0.3049645390070922, 2: 0.0070921985815602835, 3: 0.5721040189125296, 4: 0.11583924349881797}"
139,1.0690942182371317,79,35.992505948348885,18727.812047608182,100.0138686131388,41105.70000000005,128,58.316971663147555,4.491803278688525,411,183,83.37504542465628,0.009732360097323601,9954.593162564002,99.76872146118716,21849.349999999988,219,2.459016393442623,"{0: 0, 1: 55, 2: 0, 3: 117, 4: 11}","{0: 0.0, 1: 0.3005464480874317, 2: 0.0, 3: 0.639344262295082, 4: 0.060109289617486336}"
140,1.1710264782840136,189,59.82327177294547,25178.38633822203,103.17278599221784,79546.21799999995,294,93.05842275791517,4.521994134897361,771,341,107.93510938928256,0.018158236057068743,16310.928364932177,107.58081002087683,51531.208,479,2.8621700879765397,"{0: 0, 1: 47, 2: 0, 3: 247, 4: 47}","{0: 0.0, 1: 0.1378299120234604, 2: 0.0, 3: 0.7243401759530792, 4: 0.1378299120234604}"
141,1.0619785224172846,152,69.78997335484061,25130.157722580185,91.83315604026846,54732.561,193,88.61490037818577,4.806451612903226,596,248,113.86785126316099,0.003355704697986577,13364.755103645655,94.20047249190941,29107.946000000007,309,2.681451612903226,"{0: 0, 1: 55, 2: 0, 3: 162, 4: 31}","{0: 0.0, 1: 0.2217741935483871, 2: 0.0, 3: 0.6532258064516129, 4: 0.125}"
142,1.0472128712442497,49,84.30533175549887,39829.84064378058,78.20920945945943,23149.925999999992,95,163.4491125871917,4.385185185185185,296,135,232.2697915712724,0.0,21287.95652675077,77.8176100628931,12373.000000000002,159,2.5037037037037035,"{0: 0, 1: 40, 2: 0, 3: 83, 4: 11, 5: 1}","{0: 0.0, 1: 0.2962962962962963, 2: 0.0, 3: 0.6148148148148148, 4: 0.08148148148148149, 5: 0.007407407407407408}"
143,1.0916145578456415,220,27.994269121729893,14613.42610513963,116.59216446700508,114843.282,319,40.59169022650834,4.528735632183908,985,435,55.35230485432956,0.01015228426395939,7622.541597374262,113.88528326996203,59903.65900000003,526,2.533333333333333,"{0: 0, 1: 116, 2: 0, 3: 290, 4: 29}","{0: 0.0, 1: 0.26666666666666666, 2: 0.0, 3: 0.6666666666666666, 4: 0.06666666666666667}"
