"","Route.Type","Route","Stop.Code","Stop.Seq","Stop.Name","LAT","LONG","Stage"
"26913","Non-BRTS","VJR2A-U","VJR2A-U-40","40","Panmala Wagholi",18.57925,73.973637,"12"
"26914","Non-BRTS","VJR2A-U","VJR2A-U-41","41","Satav Highschool",18.580624,73.977455,"13"
"26915","Non-BRTS","VJR2A-U","VJR2A-U-42","42","Wagholi",18.580633,73.982254,"13"
"26916","Non-BRTS","VJR2A-U","VJR2A-U-43","43","Kesnand Phata",18.581577,73.986434,"14"
"26917","BRTS","VJR2-D","VJR2-D-01","1","Kesnand Phata",18.581631,73.986533,"1"
"26918","BRTS","VJR2-D","VJR2-D-02","2","Wagholi",18.580516,73.982361,"1"
"26919","BRTS","VJR2-D","VJR2-D-03","3","Satav Highschool",18.580638,73.977976,"2"
"26920","BRTS","VJR2-D","VJR2-D-04","4","Panmala Wagholi",18.577452,73.970093,"2"
"26921","BRTS","VJR2-D","VJR2-D-05","5","Soyrik Mangal Karyalay",18.576077,73.963982,"2"
"26922","BRTS","VJR2-D","VJR2-D-06","6","Godown Talera",18.57485,73.96039,"2"
"26923","BRTS","VJR2-D","VJR2-D-07","7","Sai Satyam Society",18.572042,73.955202,"3"
"26924","BRTS","VJR2-D","VJR2-D-08","8","Khandvenagar",18.572087,73.954916,"3"
"26925","BRTS","VJR2-D","VJR2-D-09","9","Aaple Ghar",18.568003,73.948982,"3"
"26926","BRTS","VJR2-D","VJR2-D-10","10","Janakbaba Darga",18.565806,73.944373,"4"
"26927","BRTS","VJR2-D","VJR2-D-11","11","Kharadi Bypass",18.562172,73.93842,"4"
"26928","BRTS","VJR2-D","VJR2-D-12","12","Chandannagar",18.563065,73.93168,"4"
"26929","BRTS","VJR2-D","VJR2-D-13","13","Tata Guardroom",18.562697,73.92763,"5"
"26930","BRTS","VJR2-D","VJR2-D-14","14","5 Wa Mile",18.562265,73.924088,"5"
"26931","BRTS","VJR2-D","VJR2-D-15","15","Vimannagar Corner",18.561537,73.918181,"5"
"26932","BRTS","VJR2-D","VJR2-D-16","16","Vadgaon Sheri Phata",18.559006,73.913036,"5"
"26933","BRTS","VJR2-D","VJR2-D-17","17","Ramwadi Jakat Naka",18.554935,73.905001,"6"
"26934","BRTS","VJR2-D","VJR2-D-18","18","Shastrinagar Nagar Road",18.552638,73.898139,"6"
"26935","BRTS","VJR2-D","VJR2-D-19","19","Wadia Bungalow",18.549246,73.893193,"7"
"26936","BRTS","VJR2-D","VJR2-D-20","20","Gunjan Corner",18.545839,73.889137,"7"
"26937","BRTS","VJR2-D","VJR2-D-21","21","Yerawada",18.545026,73.885453,"7"
"26938","BRTS","VJR2-D","VJR2-D-22","22","Bundgarden",18.540804,73.883695,"8"
"26939","BRTS","VJR2-D","VJR2-D-23","23","Wadia College",18.53597,73.88039,"8"
"26940","BRTS","VJR2-D","VJR2-D-24","24","Jahangir Hospital",18.53144,73.876413,"8"
"26941","BRTS","VJR2-D","VJR2-D-25","25","Alankar Talkies",18.528458,73.87622,"8"
"26942","BRTS","VJR2-D","VJR2-D-26","26","Incometax Office",18.525427,73.876599,"8"
"26943","BRTS","VJR2-D","VJR2-D-27","27","GPO",18.523011,73.876202,"8"
"26944","BRTS","VJR2-D","VJR2-D-28","28","Collector Kacheri",18.524353,73.871855,"9"
"26945","BRTS","VJR2-D","VJR2-D-29","29","Ambedkar Bhavan",18.525793,73.867165,"9"
"26946","BRTS","VJR2-D","VJR2-D-30","30","Gadital",18.527258,73.864116,"10"
"26947","BRTS","VJR2-D","VJR2-D-31","31","Kumbharwada",18.524662,73.858722,"10"
"26948","BRTS","VJR2-D","VJR2-D-32","32","Ma Na Pa Congress Bhavan",18.5226,73.85312,"11"
"26949","BRTS","VJR2-D","VJR2-D-33","33","Balgandharv",18.52239,73.849027,"11"
"26950","BRTS","VJR2-D","VJR2-D-34","34","Natraj Talkies",18.51926,73.84527,"11"
"26951","BRTS","VJR2-D","VJR2-D-35","35","Deccan Gymkhana",18.516741,73.842918,"12"
"26952","BRTS","VJR2-D","VJR2-D-36","36","Deccan Corner",18.513955,73.841853,"12"
"26953","BRTS","VJR2-D","VJR2-D-37","37","Garware College",18.512112,73.838403,"12"
"26954","BRTS","VJR2-D","VJR2-D-38","38","Sonal Hall",18.510405,73.834854,"12"
"26955","BRTS","VJR2-D","VJR2-D-39","39","Nal Stop",18.508895,73.832018,"12"
"26956","BRTS","VJR2-D","VJR2-D-40","40","SNDT College",18.507228,73.828329,"13"
"26957","BRTS","VJR2-D","VJR2-D-41","41","Paud Phata",18.505422,73.824295,"13"
"26958","BRTS","VJR2-D","VJR2-D-42","42","Maruti Mandir Kothrud",18.503598,73.820338,"13"
"26959","BRTS","VJR2-D","VJR2-D-43","43","Karve Putala",18.501867,73.81525,"13"
"26960","BRTS","VJR2-D","VJR2-D-44","44","Kothrud Stand",18.499583,73.813835,"14"
"26961","BRTS","VJR2-D","VJR2-D-45","45","Gandhi Bhavan Phata",18.495405,73.813293,"14"
"26962","BRTS","VJR2-D","VJR2-D-46","46","Vadacha Stop",18.491236,73.815272,"14"
"26963","BRTS","VJR2-D","VJR2-D-47","47","Karvenagar",18.489365,73.814559,"15"
"26964","BRTS","VJR2-D","VJR2-D-48","48","Galinde Path",18.484448,73.810453,"15"
"26965","BRTS","VJR2-D","VJR2-D-49","49","Tapodham",18.482019,73.807773,"15"
"26966","BRTS","VJR2-D","VJR2-D-50","50","Warjegaon",18.480375,73.805295,"15"
"26967","BRTS","VJR2-D","VJR2-D-51","51","Malwadi",18.480232,73.800964,"16"
"26968","BRTS","VJR2-D","VJR2-D-52","52","Dnyanesh Society",18.478001,73.798271,"16"
"26969","BRTS","VJR2-D","VJR2-D-53","53","Warje Malwadi",18.4756,73.7956,"17"
"26970","BRTS","VJR2-U","VJR2-U-01","1","Warje Malwadi",18.4758,73.7958,"1"
"26971","BRTS","VJR2-U","VJR2-U-02","2","Dnyanesh Society",18.47795,73.798237,"1"
"26972","BRTS","VJR2-U","VJR2-U-03","3","Malwadi",18.480367,73.801004,"2"
"26973","BRTS","VJR2-U","VJR2-U-04","4","Warjegaon",18.480193,73.803859,"2"
"26974","BRTS","VJR2-U","VJR2-U-05","5","Tapodham",18.482147,73.807959,"2"
"26975","BRTS","VJR2-U","VJR2-U-06","6","Galinde Path",18.484728,73.810454,"2"
"26976","BRTS","VJR2-U","VJR2-U-07","7","Karvenagar",18.489242,73.814383,"3"
"26977","BRTS","VJR2-U","VJR2-U-08","8","Vadacha Stop",18.48882,73.814283,"3"
"26978","BRTS","VJR2-U","VJR2-U-09","9","Gandhi Bhavan Phata",18.49482,73.81319,"3"
"26979","BRTS","VJR2-U","VJR2-U-10","10","Kothrud Stand",18.499856,73.813683,"4"
"26980","BRTS","VJR2-U","VJR2-U-11","11","Karve Putala",18.501816,73.814942,"4"
"26981","BRTS","VJR2-U","VJR2-U-12","12","Maruti Mandir Kothrud",18.503652,73.820365,"4"
"26982","BRTS","VJR2-U","VJR2-U-13","13","Paud Phata",18.506051,73.826171,"4"
"26983","BRTS","VJR2-U","VJR2-U-14","14","SNDT College",18.507301,73.828511,"5"
"26984","BRTS","VJR2-U","VJR2-U-15","15","Nal Stop",18.50902,73.831963,"5"
"26985","BRTS","VJR2-U","VJR2-U-16","16","Sonal Hall",18.510452,73.834959,"5"
"26986","BRTS","VJR2-U","VJR2-U-17","17","Garware College",18.512424,73.838716,"5"
"26987","BRTS","VJR2-U","VJR2-U-18","18","Deccan Corner",18.513532,73.841372,"5"
"26988","BRTS","VJR2-U","VJR2-U-19","19","Goodluck Chowk",18.517593,73.841144,"6"
"26989","BRTS","VJR2-U","VJR2-U-20","20","Fergusson College",18.522844,73.840938,"6"
"26990","BRTS","VJR2-U","VJR2-U-21","21","Police Line",18.526524,73.843974,"6"
"26991","BRTS","VJR2-U","VJR2-U-22","22","Modern HighSchool",18.525147,73.849214,"6"
"26992","BRTS","VJR2-U","VJR2-U-23","23","Ma Na Pa Petrol Pump",18.52324,73.85419,"7"
"26993","BRTS","VJR2-U","VJR2-U-24","24","Kumbharwada",18.524776,73.859141,"7"
"26994","BRTS","VJR2-U","VJR2-U-25","25","Gadital",18.527127,73.864549,"8"
"26995","BRTS","VJR2-U","VJR2-U-26","26","Sasoon Hospital",18.525642,73.872047,"8"
"26996","BRTS","VJR2-U","VJR2-U-27","27","Pune Station",18.528343,73.874137,"9"
"26997","BRTS","VJR2-U","VJR2-U-28","28","Ruby Hall",18.53315,73.878084,"9"
"26998","BRTS","VJR2-U","VJR2-U-29","29","Guruprasad Bungalow",18.536776,73.880954,"9"
"26999","BRTS","VJR2-U","VJR2-U-30","30","Bundgarden",18.540947,73.883532,"10"
"27000","BRTS","VJR2-U","VJR2-U-31","31","Yerawada",18.54537,73.88532,"10"
"27001","BRTS","VJR2-U","VJR2-U-32","32","Gunjan Corner",18.546012,73.889097,"10"
"27002","BRTS","VJR2-U","VJR2-U-33","33","Wadia Bungalow",18.549422,73.892987,"11"
"27003","BRTS","VJR2-U","VJR2-U-34","34","Shastrinagar Nagar Road",18.552874,73.898174,"11"
"27004","BRTS","VJR2-U","VJR2-U-35","35","Ramwadi Jakat Naka",18.554935,73.905001,"12"
"27005","BRTS","VJR2-U","VJR2-U-36","36","Vadgaon Sheri Phata",18.558902,73.911895,"12"
"27006","BRTS","VJR2-U","VJR2-U-37","37","Vimannagar Corner",18.56059,73.91694,"12"
"27007","BRTS","VJR2-U","VJR2-U-38","38","5 Wa Mile",18.562293,73.922952,"12"
"27008","BRTS","VJR2-U","VJR2-U-39","39","Tata Guardroom",18.562871,73.927568,"13"
"27009","BRTS","VJR2-U","VJR2-U-40","40","Chandannagar",18.563171,73.931458,"13"
"27010","BRTS","VJR2-U","VJR2-U-41","41","Kharadi Bypass",18.562386,73.938437,"13"
"27011","BRTS","VJR2-U","VJR2-U-42","42","Janakbaba Darga",18.564353,73.942872,"14"
"27012","BRTS","VJR2-U","VJR2-U-43","43","Aaple Ghar",18.568171,73.948819,"14"
"27013","BRTS","VJR2-U","VJR2-U-44","44","Khandvenagar",18.572062,73.955205,"14"
"27014","BRTS","VJR2-U","VJR2-U-45","45","Sai Satyam Society",18.57484,73.96035,"15"
"27015","BRTS","VJR2-U","VJR2-U-46","46","Godown Talera",18.576234,73.964218,"15"
"27016","BRTS","VJR2-U","VJR2-U-47","47","Soyrik Mangal Karyalay",18.577125,73.968456,"15"
"27017","BRTS","VJR2-U","VJR2-U-48","48","Panmala Wagholi",18.57925,73.973637,"15"
"27018","BRTS","VJR2-U","VJR2-U-49","49","Satav Highschool",18.580624,73.977455,"16"
"27019","BRTS","VJR2-U","VJR2-U-50","50","Wagholi",18.580633,73.982254,"16"
"27020","BRTS","VJR2-U","VJR2-U-51","51","Kesnand Phata",18.581577,73.986434,"17"
"27021","Non-BRTS","VJR3-D","VJR3-D-00","0","Hadapsar Gadital",18.500613,73.938387,"1"
"27022","Non-BRTS","VJR3-D","VJR3-D-01","1","Hadapsargaon",18.501673,73.933067,"1"
"27023","Non-BRTS","VJR3-D","VJR3-D-02","2","Magarpatta Dawakhana",18.502687,73.926895,"1"
"27024","Non-BRTS","VJR3-D","VJR3-D-03","3","Vaiduwadi",18.503799,73.921925,"2"
"27025","Non-BRTS","VJR3-D","VJR3-D-04","4","Ramtekdi",18.506175,73.913172,"2"
"27026","Non-BRTS","VJR3-D","VJR3-D-05","5","Kalubai Mandir Ramtekdi",18.506592,73.906185,"2"
"27027","Non-BRTS","VJR3-D","VJR3-D-06","6","Fatimanagar",18.506641,73.899771,"2"
"27028","Non-BRTS","VJR3-D","VJR3-D-07","7","Bhairoba Nala Police Chowky",18.506595,73.898033,"3"
"27029","Non-BRTS","VJR3-D","VJR3-D-08","8","Racecourse",18.506571,73.895572,"3"
"27030","Non-BRTS","VJR3-D","VJR3-D-09","9","Mahatma Gandhi Stand",18.504904,73.882404,"3"
"27031","Non-BRTS","VJR3-D","VJR3-D-10","10","Golibar Maidan",18.50239,73.8772,"4"
"27032","Non-BRTS","VJR3-D","VJR3-D-11","11","Meera Society",18.501784,73.87231,"4"
"27033","Non-BRTS","VJR3-D","VJR3-D-12","12","ST Vibhagiya Karyalay",18.500407,73.866537,"4"
"27034","Non-BRTS","VJR3-D","VJR3-D-13","13","Ghorpade Peth",18.499884,73.863814,"4"
"27035","Non-BRTS","VJR3-D","VJR3-D-14","14","Swargate Depo",18.500158,73.861415,"4"
"27036","Non-BRTS","VJR3-D","VJR3-D-15","15","Nehru Stadium",18.50111,73.85551,"5"
"27037","Non-BRTS","VJR3-D","VJR3-D-16","16","Sarasbaug",18.503399,73.853721,"5"
"27038","Non-BRTS","VJR3-D","VJR3-D-17","17","Madiwale Colony",18.505956,73.852873,"5"
"27039","Non-BRTS","VJR3-D","VJR3-D-18","18","SP College",18.507102,73.851362,"5"
"27040","Non-BRTS","VJR3-D","VJR3-D-19","19","Maharashtra Mandal",18.509529,73.847532,"5"
"27041","Non-BRTS","VJR3-D","VJR3-D-20","20","Sahitya Parishad",18.51089,73.845715,"6"
"27042","Non-BRTS","VJR3-D","VJR3-D-21","21","Deccan Corner",18.513955,73.841853,"6"
"27043","Non-BRTS","VJR3-D","VJR3-D-22","22","Garware College",18.512112,73.838403,"6"
"27044","Non-BRTS","VJR3-D","VJR3-D-23","23","Sonal Hall",18.510405,73.834854,"6"
"27045","Non-BRTS","VJR3-D","VJR3-D-24","24","Nal Stop",18.508895,73.832018,"6"
"27046","Non-BRTS","VJR3-D","VJR3-D-25","25","SNDT College",18.507228,73.828329,"7"
"27047","Non-BRTS","VJR3-D","VJR3-D-26","26","Paud Phata",18.505422,73.824295,"7"
"27048","Non-BRTS","VJR3-D","VJR3-D-27","27","More Vidyalay",18.510214,73.820596,"7"
"27049","Non-BRTS","VJR3-D","VJR3-D-28","28","Ideal Colony",18.51017,73.817161,"7"
"27050","Non-BRTS","VJR3-D","VJR3-D-29","29","Anandnagar Kothrud",18.509607,73.814434,"7"
"27051","Non-BRTS","VJR3-D","VJR3-D-30","30","Jai Bhavaninagar",18.509343,73.812065,"8"
"27052","Non-BRTS","VJR3-D","VJR3-D-31","31","Pratiknagar",18.50828,73.81019,"8"
"27053","Non-BRTS","VJR3-D","VJR3-D-32","32","Vanaj Corner",18.50738,73.80756,"8"
"27054","Non-BRTS","VJR3-D","VJR3-D-33","33","Vanaj Company",18.50704,73.80415,"8"
"27055","Non-BRTS","VJR3-D","VJR3-D-34","34","Kachara Depot Kothrud",18.507444,73.799715,"8"
"27056","Non-BRTS","VJR3-D","VJR3-D-35","35","Bharatinagar",18.50775,73.79705,"8"
"27057","Non-BRTS","VJR3-D","VJR3-D-36","36","Kothrud Depot",18.50788,73.79493,"9"
"27058","Non-BRTS","VJR3-U","VJR3-U-00","0","Kothrud Depot",18.507995,73.795688,"1"
"27059","Non-BRTS","VJR3-U","VJR3-U-01","1","Bharatinagar",18.507865,73.797117,"1"
"27060","Non-BRTS","VJR3-U","VJR3-U-02","2","Kachara Depot Kothrud",18.507632,73.799347,"1"
"27061","Non-BRTS","VJR3-U","VJR3-U-03","3","Vanaj Company",18.507169,73.80408,"1"
"27062","Non-BRTS","VJR3-U","VJR3-U-04","4","Vanaj Corner",18.507582,73.807847,"1"
"27063","Non-BRTS","VJR3-U","VJR3-U-05","5","Pratiknagar",18.508443,73.810218,"1"
"27064","Non-BRTS","VJR3-U","VJR3-U-06","6","Jai Bhavaninagar",18.50956,73.81243,"2"
"27065","Non-BRTS","VJR3-U","VJR3-U-07","7","Anandnagar Kothrud",18.509786,73.814731,"2"
"27066","Non-BRTS","VJR3-U","VJR3-U-08","8","Ideal Colony",18.510847,73.817492,"2"
"27067","Non-BRTS","VJR3-U","VJR3-U-09","9","More Vidyalay",18.510875,73.819868,"2"
"27068","Non-BRTS","VJR3-U","VJR3-U-10","10","Paud Phata",18.506051,73.826171,"2"
"27069","Non-BRTS","VJR3-U","VJR3-U-11","11","SNDT College",18.507301,73.828511,"3"
"27070","Non-BRTS","VJR3-U","VJR3-U-12","12","Nal Stop",18.50902,73.831963,"3"
"27071","Non-BRTS","VJR3-U","VJR3-U-13","13","Sonal Hall",18.510452,73.834959,"3"
"27072","Non-BRTS","VJR3-U","VJR3-U-14","14","Garware College",18.512424,73.838716,"3"
"27073","Non-BRTS","VJR3-U","VJR3-U-15","15","Deccan Corner",18.513532,73.841372,"3"
"27074","Non-BRTS","VJR3-U","VJR3-U-16","16","Sahitya Parishad",18.510901,73.845763,"4"
"27075","Non-BRTS","VJR3-U","VJR3-U-17","17","Maharashtra Mandal",18.509631,73.847489,"4"
"27076","Non-BRTS","VJR3-U","VJR3-U-18","18","SP College",18.507136,73.8514,"4"
"27077","Non-BRTS","VJR3-U","VJR3-U-19","19","Madiwale Colony",18.506114,73.852776,"4"
"27078","Non-BRTS","VJR3-U","VJR3-U-20","20","Hirabaug",18.504447,73.854811,"4"
"27079","Non-BRTS","VJR3-U","VJR3-U-21","21","Swargate Corner",18.50173,73.8578,"4"
"27080","Non-BRTS","VJR3-U","VJR3-U-22","22","Swargate Depo",18.500535,73.859687,"5"
"27081","Non-BRTS","VJR3-U","VJR3-U-23","23","Ghorpade Peth",18.49998,73.863851,"5"
"27082","Non-BRTS","VJR3-U","VJR3-U-24","24","ST Vibhagiya Karyalay",18.500575,73.866515,"5"
"27083","Non-BRTS","VJR3-U","VJR3-U-25","25","Meera Society",18.501975,73.872253,"5"
"27084","Non-BRTS","VJR3-U","VJR3-U-26","26","Golibar Maidan",18.50225,73.876103,"6"
"27085","Non-BRTS","VJR3-U","VJR3-U-27","27","Mahatma Gandhi Stand",18.506507,73.882175,"6"
"27086","Non-BRTS","VJR3-U","VJR3-U-28","28","Racecourse",18.506552,73.89558,"6"
"27087","Non-BRTS","VJR3-U","VJR3-U-29","29","Bhairoba Nala Police Chowky",18.506578,73.898115,"7"
"27088","Non-BRTS","VJR3-U","VJR3-U-30","30","Fatimanagar",18.506433,73.90191,"7"
"27089","Non-BRTS","VJR3-U","VJR3-U-31","31","Kalubai Mandir Ramtekdi",18.506326,73.907481,"7"
"27090","Non-BRTS","VJR3-U","VJR3-U-32","32","Ramtekdi",18.506241,73.912952,"7"
"27091","Non-BRTS","VJR3-U","VJR3-U-33","33","Vaiduwadi",18.503728,73.92203,"8"
"27092","Non-BRTS","VJR3-U","VJR3-U-34","34","Magarpatta Dawakhana",18.502575,73.926781,"8"
"27093","Non-BRTS","VJR3-U","VJR3-U-35","35","Hadapsargaon",18.501599,73.930666,"8"
"27094","Non-BRTS","VJR3-U","VJR3-U-36","36","Hadapsar Gadital",18.500613,73.938387,"9"
"27095","BRTS","VJR4-D","VJR4-D-01","1","Vishrantwadi",18.573483,73.878933,"1"
"27096","BRTS","VJR4-D","VJR4-D-02","2","Sathe Biscuit",18.570411,73.878847,"1"
"27097","BRTS","VJR4-D","VJR4-D-03","3","Mental Hospital",18.56647,73.87866,"1"
"27098","BRTS","VJR4-D","VJR4-D-04","4","Phulenagar",18.55849,73.876281,"2"
"27099","BRTS","VJR4-D","VJR4-D-05","5","Homegaurd",18.554357,73.874565,"2"
"27100","BRTS","VJR4-D","VJR4-D-06","6","Ambedkar Society",18.552527,73.873532,"2"
"27101","BRTS","VJR4-D","VJR4-D-07","7","Deccan College",18.54832,73.87193,"2"
"27102","BRTS","VJR4-D","VJR4-D-08","8","Kendriya Vidyalaya Sangamwadi",18.545369,73.876298,"3"
"27103","BRTS","VJR4-D","VJR4-D-09","9","Sangamwadi Phata",18.53661,73.86236,"4"
"27104","BRTS","VJR4-D","VJR4-D-10","10","Patil Estate",18.531523,73.854272,"4"
"27105","BRTS","VJR4-D","VJR4-D-11","11","COEP Hostel",18.528593,73.852315,"5"
"27106","BRTS","VJR4-D","VJR4-D-12","12","Shivaji Maharaj Putla",18.525956,73.853622,"5"
"27107","BRTS","VJR4-D","VJR4-D-13","13","Ma Na Pa Congress Bhavan",18.5226,73.85312,"6"
"27108","BRTS","VJR4-D","VJR4-D-14","14","Balgandharv",18.52239,73.849027,"6"
"27109","BRTS","VJR4-D","VJR4-D-15","15","Natraj Talkies",18.51926,73.84527,"6"
"27110","BRTS","VJR4-D","VJR4-D-16","16","Deccan Gymkhana",18.516741,73.842918,"7"
"27111","BRTS","VJR4-D","VJR4-D-17","17","Deccan Corner",18.513955,73.841853,"7"
"27112","BRTS","VJR4-D","VJR4-D-18","18","Garware College",18.512112,73.838403,"7"
"27113","BRTS","VJR4-D","VJR4-D-19","19","Sonal Hall",18.510405,73.834854,"7"
"27114","BRTS","VJR4-D","VJR4-D-20","20","Nal Stop",18.508895,73.832018,"7"
"27115","BRTS","VJR4-D","VJR4-D-21","21","SNDT College",18.507228,73.828329,"8"
"27116","BRTS","VJR4-D","VJR4-D-22","22","Paud Phata",18.505422,73.824295,"8"
"27117","BRTS","VJR4-D","VJR4-D-23","23","More Vidyalay",18.510214,73.820596,"8"
"27118","BRTS","VJR4-D","VJR4-D-24","24","Ideal Colony",18.51017,73.817161,"8"
"27119","BRTS","VJR4-D","VJR4-D-25","25","Anandnagar Kothrud",18.509693,73.814499,"8"
"27120","BRTS","VJR4-D","VJR4-D-26","26","Jai Bhavaninagar",18.509343,73.812065,"9"
"27121","BRTS","VJR4-D","VJR4-D-27","27","Pratiknagar",18.508289,73.810186,"9"
"27122","BRTS","VJR4-D","VJR4-D-28","28","Vanaj Corner",18.507353,73.807292,"9"
"27123","BRTS","VJR4-D","VJR4-D-29","29","Vanaj Company",18.507169,73.80408,"9"
"27124","BRTS","VJR4-D","VJR4-D-30","30","Kachara Depot Kothrud",18.507444,73.799715,"9"
"27125","BRTS","VJR4-D","VJR4-D-31","31","Bharatinagar",18.50775,73.79705,"9"
"27126","BRTS","VJR4-D","VJR4-D-32","32","Kothrud Depot",18.50788,73.79493,"10"
"27127","BRTS","VJR4-U","VJR4-U-01","1","Kothrud Depot",18.507995,73.795688,"1"
"27128","BRTS","VJR4-U","VJR4-U-02","2","Bharatinagar",18.507865,73.797117,"1"
"27129","BRTS","VJR4-U","VJR4-U-03","3","Kachara Depot Kothrud",18.507632,73.799347,"1"
"27130","BRTS","VJR4-U","VJR4-U-04","4","Vanaj Company",18.507125,73.804017,"1"
"27131","BRTS","VJR4-U","VJR4-U-05","5","Vanaj Corner",18.507582,73.807847,"1"
"27132","BRTS","VJR4-U","VJR4-U-06","6","Pratiknagar",18.508443,73.810218,"1"
"27133","BRTS","VJR4-U","VJR4-U-07","7","Jai Bhavaninagar",18.50956,73.81243,"2"
"27134","BRTS","VJR4-U","VJR4-U-08","8","Anandnagar Kothrud",18.509841,73.814789,"2"
"27135","BRTS","VJR4-U","VJR4-U-09","9","Ideal Colony",18.510847,73.817492,"2"
"27136","BRTS","VJR4-U","VJR4-U-10","10","More Vidyalay",18.510875,73.819868,"2"
"27137","BRTS","VJR4-U","VJR4-U-11","11","Paud Phata",18.506051,73.826171,"2"
"27138","BRTS","VJR4-U","VJR4-U-12","12","SNDT College",18.507301,73.828511,"3"
"27139","BRTS","VJR4-U","VJR4-U-13","13","Nal Stop",18.50902,73.831963,"3"
"27140","BRTS","VJR4-U","VJR4-U-14","14","Sonal Hall",18.510452,73.834959,"3"
"27141","BRTS","VJR4-U","VJR4-U-15","15","Garware College",18.512424,73.838716,"3"
"27142","BRTS","VJR4-U","VJR4-U-16","16","Deccan Corner",18.513532,73.841372,"3"
"27143","BRTS","VJR4-U","VJR4-U-17","17","Goodluck Chowk",18.517593,73.841144,"4"
"27144","BRTS","VJR4-U","VJR4-U-18","18","Fergusson College",18.522844,73.840938,"4"
"27145","BRTS","VJR4-U","VJR4-U-19","19","Police Line",18.526524,73.843974,"4"
"27146","BRTS","VJR4-U","VJR4-U-20","20","Modern HighSchool",18.525147,73.849214,"4"
"27147","BRTS","VJR4-U","VJR4-U-21","21","Ma Na Pa Congress Bhavan",18.5226,73.85312,"5"
"27148","BRTS","VJR4-U","VJR4-U-22","22","Shivaji Maharaj Putla",18.526309,73.852866,"5"
"27149","BRTS","VJR4-U","VJR4-U-23","23","Lokmangal",18.53008,73.85076,"6"
"27150","BRTS","VJR4-U","VJR4-U-24","24","Patil Estate",18.531145,73.854294,"6"
"27151","BRTS","VJR4-U","VJR4-U-25","25","Sangamwadi Phata",18.53463,73.86189,"7"
"27152","BRTS","VJR4-U","VJR4-U-26","26","Kendriya Vidyalaya Sangamwadi",18.545414,73.876262,"8"
"27153","BRTS","VJR4-U","VJR4-U-27","27","Deccan College",18.548211,73.871851,"8"
"27154","BRTS","VJR4-U","VJR4-U-28","28","Ambedkar Society",18.552415,73.873103,"8"
"27155","BRTS","VJR4-U","VJR4-U-29","29","Homegaurd",18.555852,73.874806,"8"
"27156","BRTS","VJR4-U","VJR4-U-30","30","Phulenagar",18.558933,73.876056,"9"
"27157","BRTS","VJR4-U","VJR4-U-31","31","Mental Hospital",18.56647,73.87862,"9"
"27158","BRTS","VJR4-U","VJR4-U-32","32","Sathe Biscuit",18.570559,73.878936,"9"
"27159","BRTS","VJR4-U","VJR4-U-33","33","Vishrantwadi",18.574179,73.877206,"10"
"27160","BRTS","VJR5-D","VJR5-D-01","1","Mukai Chowk",18.660659,73.731984,"1"
"27161","BRTS","VJR5-D","VJR5-D-02","2","Bhondvevasti Ravet",18.653525,73.737611,"1"
"27162","BRTS","VJR5-D","VJR5-D-03","3","Ravet Chowk",18.644804,73.744185,"2"
"27163","BRTS","VJR5-D","VJR5-D-04","4","Ravet Pumping Station",18.643523,73.749145,"2"
"27164","BRTS","VJR5-D","VJR5-D-05","5","Punawale Corner",18.634785,73.741265,"2"
"27165","BRTS","VJR5-D","VJR5-D-06","6","Tathwade",18.628663,73.754459,"3"
"27166","BRTS","VJR5-D","VJR5-D-07","7","Pawarvasti",18.625025,73.757535,"3"
"27167","BRTS","VJR5-D","VJR5-D-08","8","Dairy Farm",18.618525,73.762905,"3"
"27168","BRTS","VJR5-D","VJR5-D-09","9","Dange Chowk",18.615877,73.76571,"3"
"27169","BRTS","VJR5-D","VJR5-D-10","10","Laxmannagar",18.611483,73.768667,"4"
"27170","BRTS","VJR5-D","VJR5-D-11","11","16 Number",18.607839,73.772062,"4"
"27171","BRTS","VJR5-D","VJR5-D-12","12","Kalewadi Phata",18.604041,73.777299,"4"
"27172","BRTS","VJR5-D","VJR5-D-13","13","Shivraj nagar",18.599592,73.780655,"5"
"27173","BRTS","VJR5-D","VJR5-D-14","14","Jagtap Dairy",18.593459,73.784509,"5"
"27174","BRTS","VJR5-D","VJR5-D-15","15","Wakad Phata",18.587935,73.789569,"6"
"27175","BRTS","VJR5-D","VJR5-D-16","16","Rakshak Chowk",18.58164,73.798309,"6"
"27176","BRTS","VJR5-D","VJR5-D-17","17","Aundh Hospital",18.575034,73.80516,"7"
"27177","BRTS","VJR5-D","VJR5-D-18","18","Sangvi Phata",18.573146,73.806917,"7"
"27178","BRTS","VJR5-D","VJR5-D-19","19","Aundhgaon",18.565485,73.812355,"8"
"27179","BRTS","VJR5-D","VJR5-D-20","20","Bodygate",18.563207,73.813331,"8"
"27180","BRTS","VJR5-D","VJR5-D-21","21","Bremen Chowk",18.560593,73.81484,"8"
"27181","BRTS","VJR5-D","VJR5-D-22","22","Sindh Colony Aundh Road",18.556689,73.817807,"8"
"27182","BRTS","VJR5-D","VJR5-D-23","23","Kasturba Gandhi Vasahat",18.555199,73.818886,"9"
"27183","BRTS","VJR5-D","VJR5-D-24","24","Gol Market Aundh Road",18.551525,73.821579,"9"
"27184","BRTS","VJR5-D","VJR5-D-25","25","Bal Kalyan Sanstha",18.54874,73.82361,"9"
"27185","BRTS","VJR5-D","VJR5-D-26","26","Pune Vidhyapeeth Gate",18.54145,73.83016,"10"
